,,,
VG=,2,to,7
215,4.14,2.5795E-05,
216,4.15,2.6183E-05,
217,4.16,2.6625E-05,
218,4.17,2.7022E-05,
219,4.18,2.736E-05,
220,4.19,2.7763E-05,
221,4.2,2.8183E-05,
222,4.21,2.8551E-05,
223,4.22,2.8923E-05,
224,4.23,2.9341E-05,
225,4.24,2.9724E-05,
226,4.25,3.0063E-05,
227,4.26,3.0482E-05,
228,4.27,3.0896E-05,
229,4.28,3.125E-05,
230,4.29,3.1596E-05,
231,4.3,3.1992E-05,
232,4.31,3.2395E-05,
233,4.32,3.2749E-05,
234,4.33,3.3124E-05,
235,4.34,3.3528E-05,
236,4.35,3.3897E-05,
237,4.36,3.4232E-05,
238,4.37,3.4643E-05,
239,4.38,3.5043E-05,
240,4.39,3.5382E-05,
241,4.4,3.5719E-05,
242,4.41,3.6125E-05,
243,4.42,3.6527E-05,
244,4.43,3.6842E-05,
245,4.44,3.7217E-05,
246,4.45,3.7615E-05,
247,4.46,3.7973E-05,
248,4.47,3.8322E-05,
249,4.48,3.8699E-05,
250,4.49,3.9082E-05,
251,4.5,3.94E-05,
252,4.51,3.9755E-05,
253,4.52,4.018E-05,
254,4.53,4.0544E-05,
255,4.54,4.0845E-05,
256,4.55,4.1226E-05,
257,4.56,4.1606E-05,
258,4.57,4.1961E-05,
259,4.58,4.2279E-05,
260,4.59,4.2671E-05,
261,4.6,4.3031E-05,
262,4.61,4.3337E-05,
263,4.62,4.369E-05,
264,4.63,4.4096E-05,
265,4.64,4.443E-05,
266,4.65,4.4742E-05,
267,4.66,4.5115E-05,
268,4.67,4.5487E-05,
269,4.68,4.5814E-05,
270,4.69,4.6146E-05,
271,4.7,4.652E-05,
272,4.71,4.6868E-05,
273,4.72,4.7175E-05,
274,4.73,4.7549E-05,
275,4.74,4.7923E-05,
276,4.75,4.8248E-05,
277,4.76,4.8546E-05,
278,4.77,4.8923E-05,
279,4.78,4.9302E-05,
280,4.79,4.9586E-05,
281,4.8,4.9909E-05,
282,4.81,5.0279E-05,
283,4.82,5.0613E-05,
284,4.83,5.0925E-05,
285,4.84,5.1291E-05,
286,4.85,5.1639E-05,
287,4.86,5.1936E-05,
288,4.87,5.2241E-05,
289,4.88,5.2594E-05,
290,4.89,5.2973E-05,
291,4.9,5.3241E-05,
292,4.91,5.3581E-05,
293,4.92,5.3924E-05,
294,4.93,5.4263E-05,
295,4.94,5.4554E-05,
296,4.95,5.491E-05,
297,4.96,5.5259E-05,
298,4.97,5.5535E-05,
299,4.98,5.5836E-05,
300,4.99,5.6205E-05,
301,5,5.6554E-05,
302,5.01,5.6822E-05,
303,5.02,5.715E-05,
304,5.03,5.7507E-05,
305,5.04,5.782E-05,
306,5.05,5.8095E-05,
307,5.06,5.8448E-05,
308,5.07,5.8764E-05,
309,5.08,5.9046E-05,
310,5.09,5.9373E-05,
311,5.1,5.9707E-05,
312,5.11,6.0029E-05,
313,5.12,6.0285E-05,
314,5.13,6.0618E-05,
315,5.14,6.0989E-05,
316,5.15,6.1236E-05,
317,5.16,6.1542E-05,
318,5.17,6.1867E-05,
319,5.18,6.2179E-05,
320,5.19,6.2432E-05,
321,5.2,6.2775E-05,
322,5.21,6.3129E-05,
323,5.22,6.3406E-05,
324,5.23,6.3671E-05,
325,5.24,6.3987E-05,
326,5.25,6.4326E-05,
327,5.26,6.4572E-05,
328,5.27,6.4859E-05,
329,5.28,6.5192E-05,
330,5.29,6.5488E-05,
331,5.3,6.5749E-05,
332,5.31,6.6073E-05,
333,5.32,6.6391E-05,
334,5.33,6.665E-05,
335,5.34,6.6895E-05,
336,5.35,6.726E-05,
337,5.36,6.7575E-05,
338,5.37,6.7798E-05,
339,5.38,6.8094E-05,
340,5.39,6.8423E-05,
341,5.4,6.8724E-05,
342,5.41,6.894E-05,
343,5.42,6.926E-05,
344,5.43,6.9576E-05,
345,5.44,6.9834E-05,
346,5.45,7.0105E-05,
347,5.46,7.0415E-05,
348,5.47,7.0722E-05,
349,5.48,7.0937E-05,
350,5.49,7.1245E-05,
351,5.5,7.1556E-05,
352,5.51,7.1824E-05,
353,5.52,7.2062E-05,
354,5.53,7.2375E-05,
355,5.54,7.2649E-05,
356,5.55,7.2864E-05,
357,5.56,7.3161E-05,
358,5.57,7.3477E-05,
359,5.58,7.3761E-05,
360,5.59,7.3951E-05,
361,5.6,7.4255E-05,
362,5.61,7.4584E-05,
363,5.62,7.4806E-05,
364,5.63,7.5074E-05,
365,5.64,7.5336E-05,
366,5.65,7.5639E-05,
367,5.66,7.5878E-05,
368,5.67,7.6135E-05,
369,5.68,7.6461E-05,
370,5.69,7.6709E-05,
371,5.7,7.6901E-05,
372,5.71,7.7196E-05,
373,5.72,7.7506E-05,
374,5.73,7.7682E-05,
375,5.74,7.7965E-05,
376,5.75,7.8239E-05,
377,5.76,7.8509E-05,
378,5.77,7.8725E-05,
379,5.78,7.9015E-05,
380,5.79,7.9289E-05,
381,5.8,7.954E-05,
382,5.81,7.974E-05,
383,5.82,8.0008E-05,
384,5.83,8.0297E-05,
385,5.84,8.0492E-05,
386,5.85,8.0775E-05,
387,5.86,8.1051E-05,
388,5.87,8.1314E-05,
389,5.88,8.1505E-05,
390,5.89,8.1775E-05,
391,5.9,8.2041E-05,
392,5.91,8.2251E-05,
393,5.92,8.2498E-05,
394,5.93,8.2775E-05,
395,5.94,8.3021E-05,
396,5.95,8.3234E-05,
397,5.96,8.3475E-05,
398,5.97,8.3764E-05,
399,5.98,8.3992E-05,
400,5.99,8.416E-05,
401,6,8.445E-05,
402,6.01,8.4689E-05,
403,6.02,8.49E-05,
404,6.03,8.5136E-05,
405,6.04,8.5407E-05,
406,6.05,8.5657E-05,
407,6.06,8.5825E-05,
408,6.07,8.6086E-05,
409,6.08,8.6349E-05,
410,6.09,8.6549E-05,
411,6.1,8.6754E-05,
412,6.11,8.7012E-05,
413,6.12,8.7258E-05,
414,6.13,8.7434E-05,
415,6.14,8.7674E-05,
416,6.15,8.7925E-05,
417,6.16,8.8151E-05,
418,6.17,8.8338E-05,
419,6.18,8.8611E-05,
420,6.19,8.8849E-05,
421,6.2,8.8994E-05,
422,6.21,8.923E-05,
423,6.22,8.9477E-05,
424,6.23,8.973E-05,
425,6.24,8.9889E-05,
426,6.25,9.0127E-05,
427,6.26,9.037E-05,
428,6.27,9.0588E-05,
429,6.28,9.0774E-05,
430,6.29,9.102E-05,
431,6.3,9.1243E-05,
432,6.31,9.1396E-05,
433,6.32,9.1628E-05,
434,6.33,9.1859E-05,
435,6.34,9.2102E-05,
436,6.35,9.2263E-05,
437,6.36,9.2501E-05,
438,6.37,9.2722E-05,
439,6.38,9.2854E-05,
440,6.39,9.3075E-05,
441,6.4,9.3308E-05,
442,6.41,9.3526E-05,
443,6.42,9.3707E-05,
444,6.43,9.393E-05,
445,6.44,9.4157E-05,
446,6.45,9.4353E-05,
447,6.46,9.4504E-05,
448,6.47,9.4738E-05,
449,6.48,9.4954E-05,
450,6.49,9.5115E-05,
451,6.5,9.53E-05,
452,6.51,9.5529E-05,
453,6.52,9.5746E-05,
454,6.53,9.589E-05,
455,6.54,9.6117E-05,
456,6.55,9.6333E-05,
457,6.56,9.6499E-05,
458,6.57,9.6663E-05,
459,6.58,9.6877E-05,
460,6.59,9.7128E-05,
461,6.6,9.7235E-05,
462,6.61,9.7458E-05,
463,6.62,9.7676E-05,
464,6.63,9.7853E-05,
465,6.64,9.7971E-05,
466,6.65,9.8207E-05,
467,6.66,9.8418E-05,
468,6.67,9.8558E-05,
469,6.68,9.8746E-05,
470,6.69,9.8973E-05,
471,6.7,9.9157E-05,
472,6.71,9.9282E-05,
473,6.72,9.9504E-05,
474,6.73,9.9703E-05,
475,6.74,9.9865E-05,
476,6.75,0.000100017,
477,6.76,0.000100232,
478,6.77,0.000100424,
479,6.78,0.000100544,
480,6.79,0.000100725,
481,6.8,0.000100942,
482,6.81,0.000101139,
483,6.82,0.000101232,
484,6.83,0.000101453,
485,6.84,0.000101667,
486,6.85,0.000101797,
487,6.86,0.00010197,
488,6.87,0.000102118,
489,6.88,0.000102338,
490,6.89,0.000102477,
491,6.9,0.000102655,
492,6.91,0.000102854,
493,6.92,0.000103005,
494,6.93,0.000103129,
495,6.94,0.000103309,
496,6.95,0.000103521,
497,6.96,0.000103644,
498,6.97,0.000103782,
499,6.98,0.000103981,
500,6.99,0.000104148,
501,7,0.000104274,
